date,temperature_2m_mean,precipitation_sum,et0_fao_evapotranspiration,region,temperature_2m,precipitation,weather_code,wind_speed_10m,relative_humidity_2m,temperature_2m_mean_lag1,temperature_2m_mean_lag7,temperature_2m_mean_rollmean3,temperature_2m_mean_rollmean7,precipitation_sum_lag1,precipitation_sum_lag7,precipitation_sum_rollmean3,precipitation_sum_rollmean7,et0_fao_evapotranspiration_lag1,et0_fao_evapotranspiration_lag7,et0_fao_evapotranspiration_rollmean3,et0_fao_evapotranspiration_rollmean7,temperature_2m_lag1,temperature_2m_lag7,temperature_2m_rollmean3,temperature_2m_rollmean7,precipitation_lag1,precipitation_lag7,precipitation_rollmean3,precipitation_rollmean7,weather_code_lag1,weather_code_lag7,weather_code_rollmean3,weather_code_rollmean7,wind_speed_10m_lag1,wind_speed_10m_lag7,wind_speed_10m_rollmean3,wind_speed_10m_rollmean7,relative_humidity_2m_lag1,relative_humidity_2m_lag7,relative_humidity_2m_rollmean3,relative_humidity_2m_rollmean7,wine_quality_score
2025-03-20,4.5,0.0,2.73,Nemea,5.591666666666666,0.0,,5.941666666666666,61.958333333333336,,,4.5,4.5,,,0.0,0.0,,,2.73,2.73,3.062,6.062,3.336999999999914,4.236999950000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.494968,11.525623,3.3397464000000285,5.3097941166666685,69.188644,59.939987,67.26311699999994,65.4360025,1
2025-03-21,6.9,0.0,3.08,Nemea,7.908333333333334,0.0,,4.454166666666667,59.041666666666664,,,6.9,6.9,,,0.0,0.0,,,3.08,3.08,5.9119997,9.212,6.161999699999916,7.203666566666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40249225,3.438895,0.4858510900000274,1.3406539633333356,65.38126,62.47203,65.08431499999993,63.67900733333333,1
2025-03-22,8.9,0.0,3.17,Nemea,9.558333333333334,0.0,,5.1125,66.70833333333333,,,8.9,8.9,,,0.0,0.0,,,3.17,3.17,7.5119996,12.512,7.811999799999915,9.270333266666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4058449,0.9,1.6764212500000275,2.292085766666669,76.04478,53.662804,75.43283999999994,69.26003866666667,2
2025-03-23,11.0,0.0,2.64,Nemea,12.575000000000001,0.041666666666666664,,5.870833333333334,60.416666666666664,,,11.0,11.0,,,0.0,0.0,,,2.64,2.64,9.712,14.062,10.261999999999915,11.6453335,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.833333333333333,0.9,4.7827187,0.8318376650000276,1.3802421883333356,77.47342,58.360744,76.12148699999995,73.12214566666667,3
2025-03-24,13.5,0.0,2.33,Nemea,14.65,0.008333333333333333,,8.700000000000001,59.166666666666664,,,13.5,13.5,,,0.0,0.0,,,2.33,2.33,12.762,17.212,13.087000499999917,14.328667000000005,0.0,0.0,0.0,0.0666666666666647,3.0,3.0,2.5,10.5,5.223103,3.8521678,6.131921000000028,10.3688235,91.80189,60.95025,91.07190999999996,82.475814,4
2025-03-25,13.4,0.3,2.02,Nemea,14.700000000000001,0.020833333333333332,,7.216666666666666,66.0,,,13.4,13.4,,,0.3,0.3,,,2.02,2.02,14.212,16.212,14.586999999999914,14.862000166666668,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,7.731622,7.9526596,7.822741150000028,7.470005583333335,77.90715,69.43473,76.81553499999995,77.21131833333332,5
2025-03-26,14.3,0.0,2.7,Nemea,14.987499999999999,0.016666666666666666,,6.1125,64.16666666666667,,,14.3,14.3,,,0.0,0.0,,,2.7,2.7,13.412001,15.712,13.637000499999914,14.36200016666667,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.4029994,3.572898,5.676949200000028,4.838513150000002,85.97107,83.98216,86.13623499999994,85.45857233333334,4
2025-03-27,13.4,3.3,2.34,Nemea,14.8375,0.11666666666666668,,4.329166666666667,68.58333333333333,,,13.4,13.4,,,3.3,3.3,,,2.34,2.34,14.162001,16.112,14.237000499999915,14.795333500000003,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.609969,6.7469993,2.27007835000003,2.3516792333333343,75.84516,61.51679,74.73146999999994,68.39083216666667,4
2025-03-28,12.1,0.0,3.16,Nemea,12.929166666666667,0.0625,,6.445833333333333,70.45833333333333,,,12.1,12.1,,,0.0,0.0,,,3.16,3.16,11.912001,15.912001,12.012000499999916,13.545333833333336,0.0,0.3,0.0,0.0,2.0,51.0,1.5,1.5,3.4152596,2.9024127,3.730127950000031,4.139691950000001,95.79641,80.77305,93.77907999999994,88.40602066666668,3
2025-03-29,11.0,0.0,2.47,Nemea,12.433333333333332,0.26666666666666666,,6.9624999999999995,71.95833333333333,,,11.0,11.0,,,0.0,0.0,,,2.47,2.47,10.362,14.962,10.711999999999914,12.262000166666668,0.0,0.0,0.0,0.0,3.0,1.0,1.5,1.0,6.698806,4.32,6.366753000000031,4.430912083333335,84.4986,68.49171,82.03071499999996,78.37514133333333,3
2025-03-30,10.6,4.4,2.27,Nemea,11.625,0.04583333333333334,,4.745833333333334,75.54166666666667,,,10.6,10.6,,,4.4,4.4,,,2.27,2.27,10.362,13.762,10.486999999999917,11.512000333333336,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.7727944,4.186693,1.6285562000000304,1.3627204783333344,85.94688,81.83273,86.25197499999993,86.59701399999999,3
2025-03-31,10.5,10.9,1.86,Nemea,11.066666666666668,0.6833333333333332,,4.5125,80.45833333333333,,,10.5,10.5,,,10.9,10.9,,,1.86,1.86,10.662001,13.862,10.937000499999916,11.945333500000002,0.0,0.0,0.0,0.0,1.0,3.0,1.5,2.5,4.7110505,2.6758924,3.1705098500000304,3.297147750000001,92.91124,73.044464,92.46216499999996,87.11630833333334,4
2025-04-01,11.1,3.5,2.53,Nemea,11.0,0.21666666666666667,,5.608333333333333,80.5,,,11.1,11.1,,,3.5,3.5,,,2.53,2.53,10.312,13.162001,10.511999999999912,11.23700016666667,0.0,0.0,0.0,0.0,2.0,3.0,2.5,2.833333333333333,4.896529,4.5572357,5.35625350000003,5.763122750000002,91.0329,82.02901,89.83581499999994,86.153226,3
2025-04-02,10.8,0.6,2.12,Nemea,11.475,0.0375,,5.8374999999999995,79.70833333333333,,,10.8,10.8,,,0.6,0.6,,,2.12,2.12,10.262,12.062,10.462000499999917,11.203666833333337,0.0,3.1,0.0,0.0666666666666647,0.0,63.0,0.0,17.166666666666668,4.5322843,6.5049515,3.4668919000000296,3.0474244000000006,85.644966,88.456215,85.08869549999994,86.86813766666667,4
2025-04-03,10.8,4.8,2.17,Nemea,11.666666666666666,0.46249999999999997,,3.4875000000000003,81.83333333333333,,,10.8,10.8,,,4.8,4.8,,,2.17,2.17,10.962,13.362,11.086999999999916,11.845333333333334,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.5,2.2553935,3.84796,2.8565403000000287,3.2997697333333336,84.8529,82.603485,84.72351499999994,82.71124083333335,4
2025-04-04,10.5,8.6,2.08,Nemea,10.1,0.47500000000000003,,3.8333333333333335,82.29166666666667,,,10.5,10.5,,,8.6,8.6,,,2.08,2.08,8.212,13.112,8.636999999999915,10.220333500000002,0.0,0.0,0.0,0.0,1.0,3.0,0.5,1.0,1.1525624,2.5582807,1.2252804000000292,1.432437266666667,99.66123,85.37087,98.33427499999992,92.92058916666667,4
2025-04-05,10.2,5.1,2.37,Nemea,10.129166666666666,0.6708333333333334,,4.358333333333333,82.95833333333333,,,10.2,10.2,,,5.1,5.1,,,2.37,2.37,9.362,11.412001,9.686999999999916,10.220333333333336,0.1,0.1,0.0499999999999991,0.0166666666666647,51.0,51.0,26.5,9.5,0.76367533,1.0948973,0.8318376650000291,1.7913023050000003,88.82607,84.33142,86.78683699999995,84.69945633333333,3
2025-04-06,11.4,0.3,3.05,Nemea,11.920833333333334,0.008333333333333333,,8.904166666666667,72.08333333333333,,,11.4,11.4,,,0.3,0.3,,,3.05,3.05,9.712,12.512,9.961999999999914,10.628666833333336,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,2.2910259,4.080882,2.4559326500000305,3.015220716666667,83.849266,82.22137,83.16879299999995,84.247071,3
2025-04-07,8.3,1.0,1.92,Nemea,8.5375,0.12083333333333333,,11.325000000000001,83.79166666666667,,,8.3,8.3,,,1.0,1.0,,,1.92,1.92,10.712,14.662001,11.111999999999917,12.320333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.8433046,7.922045,4.94325900000003,7.101993666666668,78.70085,66.155914,77.96379499999995,74.00437833333332,3
2025-04-08,6.2,1.3,1.53,Nemea,7.204166666666667,0.016666666666666666,,10.429166666666667,73.79166666666667,,,6.2,6.2,,,1.3,1.3,,,1.53,1.53,,,,,,,,,,,,,,,,,,,,,3
2025-04-09,5.9,1.0,1.45,Nemea,6.45,0.29583333333333334,,7.041666666666667,78.95833333333333,,,5.9,5.9,,,1.0,1.0,,,1.45,1.45,,,,,,,,,,,,,,,,,,,,,3
2025-04-10,7.7,0.0,3.17,Nemea,8.370833333333334,0.0,,6.441666666666666,68.25,5.9,,6.800000000000001,6.800000000000001,1.0,,0.5,0.5,1.45,,2.31,2.31,,,,,,,,,,,,,,,,,,,,,1
